Emotions,Percent954275131
disgust,0.024152542755473405
scared,5.942188575863838
happy,23.97865355014801
sad,31.483888626098633
surprised,1.3543196022510529
neutral,25.63880681991577
angry,3.7742137908935547
disgust,0.008144953608280048
scared,8.643372356891632
happy,14.769141376018524
sad,11.776583641767502
surprised,0.98751001060009
neutral,60.04103422164917
angry,13.980399072170258
disgust,0.16059100162237883
scared,8.649616688489914
happy,26.59856379032135
sad,18.693427741527557
surprised,6.556190550327301
neutral,25.361213088035583
angry,4.987408220767975
disgust,0.01812543923733756
scared,13.103048503398895
happy,23.68592917919159
sad,33.11714231967926
surprised,2.5575559586286545
neutral,22.530782222747803
angry,17.34716296195984
disgust,0.003111401019850746
scared,4.050112888216972
happy,30.792197585105896
sad,24.22153353691101
surprised,1.0544000193476677
neutral,22.531482577323914
angry,3.723067045211792
disgust,0.021872363868169487
scared,11.17483451962471
happy,16.65332019329071
sad,37.281107902526855
surprised,5.481032654643059
neutral,25.664761662483215
angry,10.03931611776352
disgust,0.006101528924773447
scared,11.082760989665985
happy,20.945079624652863
sad,33.300864696502686
surprised,1.6505876556038857
neutral,22.97528386116028
angry,5.912864953279495
disgust,0.016027080710045993
scared,10.509619116783142
happy,15.117110311985016
sad,45.61784565448761
surprised,1.7938446253538132
neutral,21.032683551311493
angry,9.963830560445786
disgust,0.009073781257029623
scared,10.793152451515198
happy,25.88220238685608
sad,34.13524031639099
surprised,1.625109650194645
neutral,17.591384053230286
angry,3.317461907863617
disgust,0.012194208102300763
scared,15.980400145053864
happy,12.278509885072708
sad,47.37815856933594
surprised,1.2857836671173573
neutral,19.74748969078064
angry,6.23943917453289
disgust,0.009034980030264705
scared,9.951513260602951
happy,8.866804838180542
sad,5.678487196564674
surprised,20.222337543964386
neutral,49.03238117694855
angry,8.245107531547546
disgust,0.025431238464079797
scared,12.820817530155182
happy,14.31879848241806
sad,43.650880455970764
surprised,1.3587240129709244
neutral,19.58024352788925
angry,5.705268681049347
disgust,0.13521742075681686
scared,4.452455788850784
happy,36.77011728286743
sad,8.008375763893127
surprised,0.09145464864559472
neutral,44.83710825443268
angry,14.409522712230682
disgust,0.028318812837824225
scared,11.281631141901016
happy,26.282519102096558
sad,27.15896964073181
surprised,2.3751970380544662
neutral,18.463844060897827
angry,9.383684396743774
disgust,0.03860438882838935
scared,7.1013472974300385
happy,25.87868869304657
sad,31.278088688850403
surprised,2.247915416955948
neutral,24.071672558784485
angry,8.098656684160233
disgust,0.40703373961150646
scared,5.972116440534592
happy,20.64124047756195
sad,19.57070529460907
surprised,3.619738295674324
neutral,41.69050753116608
angry,3.8993287831544876
disgust,0.7903287187218666
scared,39.76922631263733
happy,20.53104341030121
sad,15.038593113422394
surprised,12.46691718697548
neutral,7.50456228852272
angry,10.058354586362839
disgust,0.017773511353880167
scared,11.747869849205017
happy,13.23399543762207
sad,31.98379874229431
surprised,1.8814824521541595
neutral,31.076732277870178
angry,7.034521549940109
disgust,0.23437198251485825
scared,7.571227103471756
happy,33.946603536605835
sad,23.549872636795044
surprised,4.193561151623726
neutral,23.469841480255127
angry,8.477703481912613
disgust,0.02306468813912943
scared,10.516569763422012
happy,14.466676115989685
sad,40.523070096969604
surprised,1.61350779235363
neutral,24.37940388917923
angry,13.842420279979706
disgust,0.019053963478654623
scared,5.583832785487175
happy,40.45823812484741
sad,21.804368495941162
surprised,1.2202797457575798
neutral,17.071810364723206
angry,7.915882766246796
disgust,0.11573692318052053
scared,14.505846798419952
happy,14.092008769512177
sad,37.45764493942261
surprised,3.896508365869522
neutral,22.01637029647827
angry,4.310861229896545
disgust,0.18770814640447497
scared,22.256897389888763
happy,11.525292694568634
sad,35.59083342552185
surprised,7.350340485572815
neutral,18.778064846992493
angry,8.264254033565521
disgust,0.05019335076212883
scared,11.762779951095581
happy,12.16835156083107
sad,45.411911606788635
surprised,1.8885700032114983
neutral,20.453938841819763
angry,3.3742178231477737
disgust,1.2604729272425175
scared,36.74929141998291
happy,18.97466331720352
sad,21.581226587295532
surprised,11.25280037522316
neutral,6.807319074869156
angry,5.626747757196426
disgust,0.7808738853782415
scared,38.09077739715576
happy,17.610183358192444
sad,13.693243265151978
surprised,17.206326127052307
neutral,6.991848349571228
angry,6.086918339133263
disgust,0.017806855612434447
scared,11.603982746601105
happy,22.60756939649582
sad,28.27208936214447
surprised,1.5487216413021088
neutral,29.86290752887726
angry,8.648839592933655
disgust,0.011891734175151214
scared,8.382116258144379
happy,26.644393801689148
sad,25.95929205417633
surprised,1.2887801975011826
neutral,29.064682126045227
angry,15.977750718593597
disgust,0.024152656260412186
scared,8.570145815610886
happy,33.80475044250488
sad,27.059295773506165
surprised,2.6824258267879486
neutral,11.881488561630249
angry,6.550423055887222
disgust,0.011419384100008756
scared,16.0798117518425
happy,18.206095695495605
sad,37.52628266811371
surprised,0.9111023508012295
neutral,20.714865624904633
angry,5.3730301558971405
disgust,3.4348446875810623
scared,33.10938477516174
happy,24.42925274372101
sad,16.390903294086456
surprised,10.368924587965012
neutral,6.893660128116608
angry,10.518277436494827
disgust,1.3768193311989307
scared,33.372852206230164
happy,15.239623188972473
sad,18.56328994035721
surprised,14.09371793270111
neutral,6.835418194532394
angry,9.469044953584671
disgust,0.05255088326521218
scared,13.85890245437622
happy,12.956094741821289
sad,41.53394401073456
surprised,2.211965434253216
neutral,19.917502999305725
angry,9.148295223712921
disgust,0.19688487518578768
scared,16.545370221138
happy,9.860564768314362
sad,36.897456645965576
surprised,3.560100495815277
neutral,23.791326582431793
angry,8.209877461194992
disgust,0.18399037653580308
scared,9.817622601985931
happy,23.5622838139534
sad,26.9258052110672
surprised,4.065581411123276
neutral,27.234837412834167
angry,4.6037644147872925
disgust,0.8847237564623356
scared,28.265586495399475
happy,20.460817217826843
sad,13.381825387477875
surprised,25.50884187221527
neutral,6.894435733556747
angry,4.623056948184967
disgust,0.022940008784644306
scared,8.812879770994186
happy,14.036242663860321
sad,40.37543833255768
surprised,3.3877748996019363
neutral,28.74166965484619
angry,7.878825068473816
disgust,0.0020705587303382345
scared,4.574424400925636
happy,31.76015615463257
sad,35.305702686309814
surprised,1.2559927068650723
neutral,19.222837686538696
angry,3.0964627861976624
disgust,3.0746933072805405
scared,9.595958143472672
happy,17.661607265472412
sad,7.232116907835007
surprised,20.147156715393066
neutral,39.19200301170349
angry,15.046602487564087
disgust,0.03357001696713269
scared,10.067635029554367
happy,45.2963650226593
sad,12.433971464633942
surprised,1.179593987762928
neutral,15.942256152629852
angry,7.014261931180954
disgust,0.013638188829645514
scared,12.10731714963913
happy,11.370620131492615
sad,36.4366888999939
surprised,1.4997674152255058
neutral,31.557708978652954
angry,5.904572457075119
disgust,0.0036356279451865703
scared,4.151597246527672
happy,19.746685028076172
sad,45.574042201042175
surprised,0.8434467017650604
neutral,23.776020109653473
angry,10.778532177209854
disgust,0.026394729502499104
scared,13.705188035964966
happy,7.234114408493042
sad,34.73486602306366
surprised,2.1248290315270424
neutral,31.39607310295105
angry,6.546063721179962
disgust,0.016659927496220917
scared,11.219645291566849
happy,7.2424620389938354
sad,36.85571849346161
surprised,1.3397056609392166
neutral,36.77973747253418
angry,6.922788172960281
disgust,0.016975976177491248
scared,15.346820652484894
happy,7.946248352527618
sad,37.466299533843994
surprised,1.6076048836112022
neutral,30.693253874778748
angry,6.686563789844513
disgust,0.6894448772072792
scared,22.25576937198639
happy,3.3829882740974426
sad,38.32774460315704
surprised,17.492182552814484
neutral,11.165305972099304
angry,11.532527208328247
disgust,0.5264558829367161
scared,22.463853657245636
happy,4.187105596065521
sad,26.866602897644043
surprised,8.089450746774673
neutral,26.333999633789062
angry,3.3445321023464203
disgust,0.007651851046830416
scared,14.97374027967453
happy,17.636533081531525
sad,51.85022950172424
surprised,0.5143960937857628
neutral,11.672914773225784
angry,16.88787043094635
disgust,0.9945783764123917
scared,16.143393516540527
happy,26.219072937965393
sad,12.814661860466003
surprised,10.936681181192398
neutral,16.003748774528503
angry,5.92297650873661
disgust,0.0563140376470983
scared,11.114314943552017
happy,5.366025120019913
sad,7.541348785161972
surprised,27.41711735725403
neutral,42.58189499378204
angry,18.63335818052292
disgust,0.20971177145838737
scared,21.122820675373077
happy,15.772594511508942
sad,26.107195019721985
surprised,7.890859991312027
neutral,10.263460874557495
angry,24.45715069770813
disgust,0.29216320253908634
scared,14.244702458381653
happy,20.85561454296112
sad,16.193202137947083
surprised,5.808904394507408
neutral,18.148259818553925
angry,4.119553044438362
disgust,0.05938305985182524
scared,11.013972014188766
happy,6.290837377309799
sad,5.769853293895721
surprised,38.20280432701111
neutral,34.54359471797943
angry,14.411662518978119
disgust,0.00554483340238221
scared,8.25488418340683
happy,10.216246545314789
sad,54.03108596801758
surprised,0.5436892155557871
neutral,12.536884844303131
angry,5.333830788731575
disgust,0.076780014205724
scared,11.344722658395767
happy,6.699060648679733
sad,6.411195546388626
surprised,37.438154220581055
neutral,32.69625902175903
angry,5.736624822020531
disgust,0.07577512296847999
scared,12.733082473278046
happy,6.691250205039978
sad,6.229475885629654
surprised,36.110734939575195
neutral,32.42305815219879
angry,8.887539058923721
disgust,0.2077614888548851
scared,10.76076328754425
happy,8.213657885789871
sad,8.810083568096161
surprised,29.036888480186462
neutral,34.08329784870148
angry,7.619517296552658
disgust,0.26536232326179743
scared,9.58663821220398
happy,10.335468500852585
sad,7.422792166471481
surprised,32.50602185726166
neutral,32.26419687271118
angry,7.084678113460541
disgust,0.009112713451031595
scared,7.434391230344772
happy,12.351900339126587
sad,52.945804595947266
surprised,0.42094001546502113
neutral,19.753171503543854
angry,9.274866431951523
disgust,0.22259813267737627
scared,10.449497401714325
happy,10.675789415836334
sad,7.206001877784729
surprised,27.814993262290955
neutral,34.3562513589859
angry,8.220548927783966
disgust,0.19857205916196108
scared,10.522249341011047
happy,10.407610982656479
sad,7.75652602314949
surprised,32.12999999523163
neutral,30.764496326446533
angry,5.949120968580246
disgust,0.16720585990697145
scared,9.404651820659637
happy,9.735755622386932
sad,7.656487077474594
surprised,38.04062008857727
neutral,29.046159982681274
angry,5.82156777381897
disgust,0.20819674246013165
scared,10.258525609970093
happy,7.097794860601425
sad,7.2309695184230804
surprised,40.084728598594666
neutral,29.298219084739685
angry,21.130159497261047
disgust,1.4164721593260765
scared,7.877062261104584
happy,45.70145905017853
sad,11.393247544765472
surprised,1.8943937495350838
neutral,10.58720350265503
angry,6.371426582336426
disgust,0.191397441085428
scared,8.788417279720306
happy,7.930491119623184
sad,7.508182525634766
surprised,40.99147915840149
neutral,28.218597173690796
angry,5.324854329228401
disgust,0.15671664150431752
scared,9.802255779504776
happy,7.3572516441345215
sad,5.928140878677368
surprised,44.87154483795166
neutral,26.55923068523407
angry,4.668130353093147
disgust,0.19074800657108426
scared,8.622311055660248
happy,6.900861859321594
sad,5.837768316268921
surprised,47.044381499290466
neutral,26.73580050468445
angry,6.609201431274414
disgust,0.10842970805242658
scared,10.992500185966492
happy,8.06271955370903
sad,8.023285120725632
surprised,32.67795741558075
neutral,33.52590501308441
angry,1.66622344404459
disgust,0.004987273496226408
scared,15.57091623544693
happy,24.876490235328674
sad,40.40181040763855
surprised,0.23325055371969938
neutral,17.246314883232117
angry,7.550607621669769
disgust,0.05473424098454416
scared,20.067645609378815
happy,21.91903442144394
sad,38.322147727012634
surprised,0.6002443842589855
neutral,11.485575884580612
angry,6.598420441150665
disgust,7.237678687488369e-05
scared,4.441413655877113
happy,48.96245896816254
sad,3.5724997520446777
surprised,1.923169195652008
neutral,34.50196385383606
angry,8.324488997459412
disgust,0.00487977267766837
scared,18.500275909900665
happy,32.03268647193909
sad,31.769001483917236
surprised,1.2248669750988483
neutral,8.143796771764755
angry,7.140709459781647
disgust,0.0052849678468192
scared,4.891883954405785
happy,14.614710211753845
sad,23.170839250087738
surprised,0.6178724113851786
neutral,49.5587021112442
angry,4.48724702000618
disgust,0.0003734399570021196
scared,3.2042715698480606
happy,33.20830762386322
sad,38.87828886508942
surprised,0.11787957046180964
neutral,20.103642344474792
angry,3.391120955348015
disgust,0.005953513391432352
scared,5.0301700830459595
happy,26.885855197906494
sad,40.861907601356506
surprised,0.16980381915345788
neutral,23.65519404411316
angry,1.9852746278047562
disgust,0.012012527440674603
scared,2.9706167057156563
happy,31.540483236312866
sad,37.89362609386444
surprised,0.4203876480460167
neutral,25.17760396003723
angry,1.9240178167819977
disgust,0.024275250325445086
scared,3.810984268784523
happy,19.5999413728714
sad,48.090770840644836
surprised,0.28927542734891176
neutral,26.260724663734436
angry,3.96285280585289
disgust,0.01426532689947635
scared,3.5113275051116943
happy,24.17951226234436
sad,44.596800208091736
surprised,1.0108168236911297
neutral,22.724418342113495
angry,4.460888355970383
disgust,0.020223221508786082
scared,4.481838643550873
happy,15.480363368988037
sad,49.10893738269806
surprised,0.4321759566664696
neutral,26.015567779541016
angry,16.705189645290375
disgust,0.8235380984842777
scared,1.2269114144146442
happy,43.562695384025574
sad,14.06087726354599
surprised,1.3311601243913174
neutral,22.28962332010269
angry,10.70050522685051
disgust,0.11196202831342816
scared,6.377421319484711
happy,4.472758248448372
sad,49.99285936355591
surprised,0.07780310697853565
neutral,28.266683220863342
angry,10.552292317152023
disgust,0.07981314556673169
scared,4.025087878108025
happy,5.404983833432198
sad,30.610504746437073
surprised,0.08603587048128247
neutral,49.241283535957336
angry,13.943581283092499
disgust,0.25444591883569956
scared,3.5020433366298676
happy,23.380912840366364
sad,21.66995108127594
surprised,1.758170872926712
neutral,35.490888357162476
angry,6.980786472558975
disgust,0.7837953977286816
scared,15.592950582504272
happy,14.15579617023468
sad,13.375777006149292
surprised,11.041343212127686
neutral,38.06954622268677
angry,11.898709088563919
disgust,0.012195258750580251
scared,29.057863354682922
happy,12.764666974544525
sad,25.386038422584534
surprised,9.053365886211395
neutral,11.827163398265839
angry,12.601178884506226
disgust,0.011091279884567484
scared,33.387988805770874
happy,8.779869228601456
sad,19.87447887659073
surprised,13.04512619972229
neutral,12.300268560647964
angry,15.44726938009262
disgust,0.17899275990203023
scared,13.36229294538498
happy,13.734860718250275
sad,23.661236464977264
surprised,2.6239080354571342
neutral,30.991438031196594
angry,8.979745954275131
disgust,0.02842452668119222
scared,5.49597330391407
happy,18.434546887874603
sad,38.89051675796509
surprised,0.48313052393496037
neutral,27.687668800354004
angry,11.179960519075394
disgust,0.0039218914025695994
scared,28.217095136642456
happy,10.337520390748978
sad,24.325115978717804
surprised,16.474534571170807
neutral,9.46185514330864
angry,11.8182472884655
disgust,0.010042601934401318
scared,30.53610324859619
happy,13.092000782489777
sad,20.472007989883423
surprised,9.080543369054794
neutral,14.991065859794617
angry,11.177292466163635
disgust,0.00776475717430003
scared,29.725202918052673
happy,9.45780724287033
sad,26.463517546653748
surprised,13.356292247772217
neutral,9.81212928891182
angry,6.12020380795002
disgust,0.010857493180083111
scared,4.222157597541809
happy,26.621362566947937
sad,38.715729117393494
surprised,0.7731051649898291
neutral,23.53658527135849
angry,3.686274215579033
disgust,0.03947307413909584
scared,5.9666551649570465
happy,23.347175121307373
sad,47.218045592308044
surprised,0.8488129824399948
neutral,18.893559277057648
angry,3.1940922141075134
disgust,0.015979513409547508
scared,6.1453524976968765
happy,25.68686306476593
sad,37.792789936065674
surprised,0.9700910188257694
neutral,26.19483172893524
angry,6.333442032337189
disgust,0.003368211764609441
scared,18.86153370141983
happy,3.4420419484376907
sad,55.0933837890625
surprised,4.429254308342934
neutral,11.836980283260345
angry,4.963626340031624
disgust,0.005454699567053467
scared,33.43763053417206
happy,9.622276574373245
sad,31.95652663707733
surprised,11.150313913822174
neutral,8.86417031288147
angry,8.440116047859192
disgust,0.012801300908904523
scared,4.0790848433971405
happy,28.464487195014954
sad,36.096057295799255
surprised,1.5885991975665092
neutral,21.318861842155457
angry,6.806346029043198
disgust,0.003820992787950672
scared,5.008302628993988
happy,19.261354207992554
sad,40.651339292526245
surprised,0.9921398013830185
neutral,27.276691794395447
angry,5.1237523555755615
disgust,0.0005742377197748283
scared,4.788320884108543
happy,22.322946786880493
sad,41.683581471443176
surprised,0.3140715416520834
neutral,25.76676309108734
angry,12.127971649169922
disgust,0.010514229506952688
scared,31.534811854362488
happy,9.660493582487106
sad,19.084973633289337
surprised,12.284180521965027
neutral,15.297053754329681
angry,13.712739944458008
disgust,0.02937447279691696
scared,18.14173460006714
happy,5.66447414457798
sad,41.470009088516235
surprised,15.785364806652069
neutral,5.196302384138107
angry,7.0665642619133
disgust,0.004734954563900828
scared,3.9624888449907303
happy,37.07078695297241
sad,32.6036810874939
surprised,0.4866078030318022
neutral,18.805140256881714
angry,9.633057564496994
disgust,0.39360886439681053
scared,3.3328644931316376
happy,68.7540590763092
sad,4.321040213108063
surprised,2.4996716529130936
neutral,11.065693944692612
angry,10.483748465776443
disgust,0.0664619670715183
scared,5.547941476106644
happy,63.979339599609375
sad,9.830078482627869
surprised,0.7892298512160778
neutral,9.303206950426102
angry,8.75057578086853
disgust,0.3556294832378626
scared,5.693720653653145
happy,64.28138017654419
sad,13.451184332370758
surprised,1.164229679852724
neutral,6.303282082080841
angry,15.553782880306244
disgust,0.05444794660434127
scared,10.851077735424042
happy,53.9980411529541
sad,9.642261266708374
surprised,1.9002605229616165
neutral,8.000128716230392
angry,12.659625709056854
disgust,0.08532548672519624
scared,8.373551815748215
happy,27.913156151771545
sad,15.67465364933014
surprised,7.273171097040176
neutral,28.02051603794098
angry,8.211217075586319
disgust,0.2140857744961977
scared,8.292071521282196
happy,59.07902121543884
sad,10.131759941577911
surprised,2.2983968257904053
neutral,11.77343875169754
angry,8.649812638759613
disgust,0.011084631842095405
scared,5.6286245584487915
happy,17.630615830421448
sad,31.623679399490356
surprised,1.8522275611758232
neutral,34.60395336151123
angry,12.923868000507355
disgust,0.1386484131217003
scared,9.392579644918442
happy,54.53616976737976
sad,8.557606488466263
surprised,1.9588664174079895
neutral,12.492253631353378
angry,11.577991396188736
disgust,0.024152542755473405
scared,5.942188575863838
happy,23.97865355014801
sad,31.483888626098633
surprised,1.3543196022510529
neutral,25.63880681991577
angry,17.34716296195984
disgust,0.003111401019850746
scared,4.050112888216972
happy,30.792197585105896
sad,24.22153353691101
surprised,1.0544000193476677
neutral,22.531482577323914
angry,6.23943917453289
disgust,0.009034980030264705
scared,9.951513260602951
happy,8.866804838180542
sad,5.678487196564674
surprised,20.222337543964386
neutral,49.03238117694855
angry,5.705268681049347
disgust,0.13521742075681686
scared,4.452455788850784
happy,36.77011728286743
sad,8.008375763893127
surprised,0.09145464864559472
neutral,44.83710825443268
